instruction,reference,prediction,latency_sec
What is (are) Brain Aneurysm ?,"A brain aneurysm is an abnormal bulge or ""ballooning"" in the wall of an artery in the brain. They are sometimes called berry aneurysms because they are often the size of a small berry. Most brain aneurysms produce no symptoms until they become large, begin to leak blood, or burst. If a brain aneurysm presses on nerves in your brain, it can cause signs and symptoms. These can include - A droopy eyelid - Double vision or other changes in vision - Pain above or behind the eye - A dilated pupil - Numbness or weakness on one side of the face or body Treatment depends on the size and location of the aneurysm, whether it is infected, and whether it has burst. If a brain aneurysm bursts, symptoms can include a sudden, severe headache, nausea and vomiting, stiff neck, loss of consciousness, and signs of a stroke. Any of these symptoms requires immediate medical attention. NIH: National Heart, Lung, and Blood Institute","A brain aneurysm is a bulge or balloon-like swelling in the wall of a blood vessel in your brain. The most common type of brain aneurysm occurs in arteries that supply blood to the brain, called cerebral vessels. Brain aneurysms can occur anywhere along these arteries but are more likely to develop in arteries near the base of the brain.",4.77066703100013
What are the symptoms of Keratosis follicularis spinulosa decalvans ?,"What are the signs and symptoms of Keratosis follicularis spinulosa decalvans? The Human Phenotype Ontology provides the following list of signs and symptoms for Keratosis follicularis spinulosa decalvans. If the information is available, the table below includes how often the symptom is seen in people with this condition. You can use the MedlinePlus Medical Dictionary to look up the definitions for these medical terms. Signs and Symptoms Approximate number of patients (when available) Alopecia 90% Aplasia/Hypoplasia of the eyebrow 90% Hyperkeratosis 90% Ichthyosis 90% Abnormality of the fingernails 50% Blepharitis 50% Myopia 50% Opacification of the corneal stroma 50% Retinal detachment 50% Abnormality of dental color 7.5% Abnormality of dental enamel 7.5% Carious teeth 7.5% Eczema 7.5% Conjunctivitis - Corneal dystrophy - Dry skin - Dystrophic fingernails - Ectropion - Facial erythema - Follicular hyperkeratosis - Heterogeneous - Keratitis - Nail dysplasia - Palmoplantar keratoderma - Perifollicular fibrosis - Photophobia - Scarring alopecia of scalp - Sparse eyebrow - Sparse eyelashes - X-linked recessive inheritance - The Human Phenotype Ontology (HPO) has collected information on how often a sign or symptom occurs in a condition. Much of this information comes from Orphanet, a European rare disease database. The frequency of a sign or symptom is usually listed as a rough estimate of the percentage of patients who have that feature. The frequency may also be listed as a fraction. The first number of the fraction is how many people had the symptom, and the second number is the total number of people who were examined in one study. For example, a frequency of 25/25 means that in a study of 25 people all patients were found to have that symptom. Because these frequencies are based on a specific study, the fractions may be different if another group of patients are examined. Sometimes, no information on frequency is available. In these cases, the sign or symptom may be rare or common.","What are the signs and symptoms of Keratosis follicularis spinulosa decalvans? The Human Phenotype Ontology provides the following list of signs and symptoms for Keratosis follicularis spinulosa decalvans. If the information is available, the table below includes how often the symptom is seen in people with this condition. You can use the MedlinePlus Medical Dictionary to look up the definitions for these medical terms. Signs and Symptoms Approximate number of patients (when available) Abnormality of the hair 90% Alopecia 90% Hyperkeratosis 90% Thickened skin 90% Autosomal dominant inheritance - Follicular keratosis - Sporadic - The Human Phenotype Ontology (HPO) has collected information on how often a sign or symptom occurs in a condition. Much of this information comes from Orphanet, a European rare disease database. The frequency of a sign or symptom is usually listed as a rough estimate of the percentage of patients who have that feature. The frequency may also be listed as a fraction. The first number of the fraction is how many people had the symptom, and the second number is the total number of people who were examined in one study.",15.899111919000006
What causes Transposition of the great arteries ?,"What causes transposition of the great arteries (TGA)? The exact cause of TGA remains unknown. Some possible associated risk factors that have been proposed include gestational diabetes mellitus, maternal exposure to rodenticides and herbicides, and maternal use of anti-epileptic drugs. Changes (mutations) in specific genes including the GDF1, CFC1 and MED13L (also called THRAP2) genes have been implicated in only a small minority of TGA cases.","What causes transposition of the great arteries? The exact cause of transposition of the great arteries (TGA) is unknown. It may be caused by a combination of genetic and environmental factors, including: Chromosomal abnormalities such as trisomy 13 or 18 Environmental toxins Exposure to certain medications during pregnancy",4.086979451999923
What is (are) Diabetic Retinopathy ?,"National Eye Institute National Institutes of Health 2020 Vision Place Bethesda, MD 20892-3655 301-496-5248 E-mail: 2020@nei.nih.gov www.nei.nih.gov Find eye health organizations that address diabetic eye disease.","Diabetes is a disease in which blood sugar levels are too high. Over time, diabetes can cause damage to the eyes and other parts of your body. The most common eye problems caused by diabetes are diabetic retinopathy and cataracts. These conditions can lead to blindness if not treated. If you have diabetes, it's important that you see an ophthalmologist or optometrist regularly for checkups. Early treatment can help prevent vision loss.",5.665464729000178
What are the genetic changes related to 17-beta hydroxysteroid dehydrogenase 3 deficiency ?,"Mutations in the HSD17B3 gene cause 17-beta hydroxysteroid dehydrogenase 3 deficiency. The HSD17B3 gene provides instructions for making an enzyme called 17-beta hydroxysteroid dehydrogenase 3. This enzyme is active in the testes, where it helps to produce testosterone from a precursor hormone called androstenedione. Mutations in the HSD17B3 gene result in a 17-beta hydroxysteroid dehydrogenase 3 enzyme with little or no activity, reducing testosterone production. A shortage of testosterone affects the development of the reproductive tract in the male fetus, resulting in the abnormalities in the external sex organs that occur in 17-beta hydroxysteroid dehydrogenase 3 deficiency. At puberty, conversion of androstenedione to testosterone increases in various tissues of the body through processes involving other enzymes. The additional testosterone results in the development of male secondary sex characteristics in adolescents, including those with 17-beta dehydrogenase 3 deficiency. A portion of the androstenedione is also converted to the female sex hormone estrogen. Since impairment of the conversion to testosterone in this disorder results in excess androstenedione in the body, a corresponding excess of estrogen may be produced, leading to breast enlargement in some affected individuals.","Mutations in the HSD3B2 gene cause 17-beta hydroxysteroid dehydrogenase 3 deficiency. The HSD3B2 gene provides instructions for making an enzyme called 17-beta-hydroxysteroid dehydrogenase type II (17beta-HSD). This enzyme is found primarily in cells of the adrenal glands, which sit on top of each kidney and produce hormones that regulate many body processes. One of these hormones, cortisol, helps control inflammation and immune responses by regulating the activity of other hormones. Another hormone produced by the adrenal glands, aldosterone, regulates fluid balance and blood pressure. Mutations in the HSD3B2 gene reduce or eliminate the function of 17beta-HSD. Without this enzyme's normal function, the adrenal glands cannot convert cortisone into cortisol. As a result, there is not enough cortisol available to help maintain homeostasis during stress. Cortisol also plays a role in controlling levels of sodium and water in the body. A lack of cortisol can lead to low sodium levels (hyponatremia) and high water retention (edema), particularly in the legs and abdomen. Aldosterone production may be affected as well; however, it is unclear how this affects",15.8822739430002
Do you have information about Patient Rights,"Summary : As a patient, you have certain rights. Some are guaranteed by federal law, such as the right to get a copy of your medical records, and the right to keep them private. Many states have additional laws protecting patients, and healthcare facilities often have a patient bill of rights. An important patient right is informed consent. This means that if you need a treatment, your health care provider must give you the information you need to make a decision. Many hospitals have patient advocates who can help you if you have problems. Many states have an ombudsman office for problems with long term care. Your state's department of health may also be able to help.","Summary : As a patient, you are entitled to certain rights. These include - The right to be informed of your diagnosis and treatment options - The right to privacy - The right to receive care in an environment that is safe and free from abuse or neglect - The right to refuse medical treatment - The right to participate in decisions about your own health - The right to ask questions about the quality of care offered at your facility",5.280919092999966
Is Beta-thalassemia inherited ?,"How is beta-thalassemia inherited? Beta-thalassemia major and beta-thalassemia intermedia are usually inherited in an autosomal recessive manner, which means both copies of the HBB gene in each cell have mutations. The parents of a person with an autosomal recessive condition each carry one copy of the mutated gene and are referred to as carriers. When two carriers have children, each child has a 25% (1 in 4) chance to be affected, a 50% (1 in 2) chance to be a carrier like each parent, and a 25% (1 in 4) chance to be unaffected and not be a carrier. Sometimes, people with only one HBB gene mutation in each cell (carriers) do have mild anemia. These people are said to have 'beta-thalassemia minor' or 'beta-thalassemia trait.' In a small percentage of families, the condition is inherited in an autosomal dominant manner. In these cases, one mutated copy of the gene in each cell is enough to cause the signs and symptoms of beta-thalassemia.","How is beta-thalassemia inherited? Beta-thalassemia is inherited in an autosomal recessive manner. This means that to be affected, a person must have a mutation in both copies of the responsible gene in each cell. The parents of an affected person usually each carry one mutated copy of the gene and are referred to as carriers. Carriers typically do not show signs or symptoms of the condition. When two carriers of an autosomal recessive condition have children, each child has a 25% (1 in 4) risk to have the condition, a 50% (1 in 2) risk to be a carrier like each of the parents, and a 25% chance to not have the condition and not be a carrier.",9.925382979000005
What are the symptoms of Acrodermatitis enteropathica ?,"What are the signs and symptoms of Acrodermatitis enteropathica? The Human Phenotype Ontology provides the following list of signs and symptoms for Acrodermatitis enteropathica. If the information is available, the table below includes how often the symptom is seen in people with this condition. You can use the MedlinePlus Medical Dictionary to look up the definitions for these medical terms. Signs and Symptoms Approximate number of patients (when available) Abnormal blistering of the skin 90% Abnormality of the eyebrow 90% Alopecia 90% Cerebral cortical atrophy 90% Diarrhea 90% Dry skin 90% Malabsorption 90% Pustule 90% Short stature 90% Abnormality of the fingernails 50% Abnormality of the toenails 50% Cheilitis 50% Furrowed tongue 50% Glossitis 50% Inflammatory abnormality of the eye 50% Photophobia 50% Skin ulcer 50% Anorexia 7.5% Corneal erosion 7.5% Visual impairment 7.5% Weight loss 7.5% Alopecia of scalp - Ataxia - Autosomal recessive inheritance - Decreased taste sensation - Decreased testicular size - Decreased testosterone in males - Emotional lability - Failure to thrive - Hepatomegaly - Hypogonadism - Impaired T cell function - Infantile onset - Irritability - Lethargy - Low alkaline phosphatase - Paronychia - Poor appetite - Recurrent candida infections - Splenomegaly - Tremor - The Human Phenotype Ontology (HPO) has collected information on how often a sign or symptom occurs in a condition. Much of this information comes from Orphanet, a European rare disease database. The frequency of a sign or symptom is usually listed as a rough estimate of the percentage of patients who have that feature. The frequency may also be listed as a fraction. The first number of the fraction is how many people had the symptom, and the second number is the total number of people who were examined in one study. For example, a frequency of 25/25 means that in a study of 25 people all patients were found to have that symptom. Because these frequencies are based on a specific study, the fractions may be different if another group of patients are examined. Sometimes, no information on frequency is available. In these cases, the sign or symptom may be rare or common.","What are the signs and symptoms of Acrodermatitis enteropathica? The Human Phenotype Ontology provides the following list of signs and symptoms for Acrodermatitis enteropathica. If the information is available, the table below includes how often the symptom is seen in people with this condition. You can use the MedlinePlus Medical Dictionary to look up the definitions for these medical terms. Signs and Symptoms Approximate number of patients (when available) Abnormality of the skin 90% Alopecia 90% Hyperkeratosis 90% Inflammatory abnormality of the eye 90% Nausea and vomiting 90% Abdominal pain 50% Anemia 50% Arthralgia 50% Cataract 50% Constipation 50% Diarrhea 50% Dry skin 50% Gastrointestinal hemorrhage 50% Hematuria 50% Hepatic failure 50% Jaundice 50% Malabsorption 50% Migraine 50% Osteoporosis 50% Recurrent infections 50% Respiratory distress 50% Seizures 5",15.968309247999969
"What is (are) Periodic fever, aphthous stomatitis, pharyngitis and adenitis ?","Periodic fever, aphthous stomatitis, pharyngitis, cervical adenitis (PFAPA) is a periodic disease, which is a heterogeneous group of disorders characterized by short episodes of illness that regularly recur for several years alternated with healthy periods. PFAPA is characterized by high fevers lasting three to six days and recurring every 21 to 28 days, accompanied by some or all of the signs noted in its name, namely mouth sores (aphthous stomatitis), sore throat (pharyngitis), and enlarged lymph nodes (cervical adenitis). The syndrome usually occurs in children younger than five years; although it has been reported in children up to 13 years. The syndrome is sporadic and non-hereditary. The course of PFAPA can be persistent for years before spontaneous, full resolution.","Periodic fever, aphthous stomatitis, pharyngitis and adenitis (PFAPA), also known as Kawasaki disease or mumps-like syndrome, is a rare childhood illness characterized by recurrent fevers lasting for weeks to months. The cause of PFAPA is unknown but it may be related to an autoimmune disorder in which the body's immune system attacks its own tissues and organs. It usually occurs between 6 months and 5 years of age. Symptoms include high fever, swollen lymph nodes, red throat, mouth sores, rash, and inflammation of the lining of the nose and throat. In some cases, there are no symptoms at all. Treatment includes antibiotics, aspirin, corticosteroids, and intravenous immunoglobulin.",9.45934244
What are the treatments for Lupus Nephritis ?,"Lupus nephritis is treated with medications that suppress the immune system, so it stops attacking and damaging the kidneys. Standard treatment includes a corticosteroid, usually prednisone, to reduce inflammation in the kidneys. An immunosuppressive medication, such as cyclophosphamide or mycophenolate mofetil, is typically used with prednisone. These medicationswhen taken as prescribed by a health care providerfurther decrease the activity of the immune system and block the bodys immune cells from attacking the kidneys directly or making antibodies that attack the kidneys. Antibodies are proteins made by the immune system to protect the body from foreign substances such as bacteria or viruses. Hydroxychloroquine, a medication for treating SLE, should also be prescribed or continued for people with lupus nephritis. People with lupus nephritis that is causing high blood pressure may need to take medications that lower their blood pressure and can also significantly slow the progression of kidney disease. Two types of blood pressure lowering medications, angiotensin-converting enzyme (ACE) inhibitors and angiotensin receptor blockers (ARBs), have proven effective in slowing the progression of kidney disease. Many people require two or more medications to control their blood pressure. In addition to an ACE inhibitor or an ARB, a diuretica medication that helps the kidneys remove fluid from the bodymay be prescribed. Beta blockers, calcium channel blockers, and other blood pressure medications may also be needed. Blood pressure is written with two numbers separated by a slash, 120/80, and is said as 120 over 80. The top number is called the systolic pressure and represents the pressure as the heart beats and pushes blood through the blood vessels. The bottom number is called the diastolic pressure and represents the pressure as blood vessels relax between heartbeats. High blood pressure is a systolic pressure of 140 or above or a diastolic pressure of 90 or above.2","Treatment of lupus nephritis depends on the severity and stage of kidney damage. The goal is to slow or stop the progression of kidney disease, prevent complications, and improve symptoms. Treatment may include - medications that reduce inflammation in the kidneys - dialysis - a procedure that filters blood when the kidneys fail - a transplant of a healthy kidney into the body",4.427922148000107
What is (are) Myhre syndrome ?,"Myhre syndrome is a condition with features affecting many systems and functions of the body. People with Myhre syndrome usually have delayed development of language and motor skills such as crawling and walking. Most have intellectual disability that ranges from mild to moderate. Some have behavioral issues such as features of autism or related developmental disorders affecting communication and social interaction. People with Myhre syndrome often have hearing loss, which can be caused by changes in the inner ear (sensorineural deafness), changes in the middle ear (conductive hearing loss), or both (mixed hearing loss). Growth is reduced in people with this disorder, beginning before birth and continuing through adolescence. Affected individuals have a low birth weight and are generally shorter than about 97 percent of their peers throughout life. People with Myhre syndrome typically have stiffness of the skin and are usually described as having a muscular appearance. Skeletal abnormalities associated with this disorder include thickening of the skull bones, flattened bones of the spine (platyspondyly), broad ribs, underdevelopment of the winglike structures of the pelvis (hypoplastic iliac wings), and unusually short fingers and toes (brachydactyly). Affected individuals often have joint problems (arthropathy), including stiffness and limited mobility. Typical facial features in people with Myhre syndrome include narrow openings of the eyelids (short palpebral fissures), a shortened distance between the nose and upper lip (a short philtrum), a sunken appearance of the middle of the face (midface hypoplasia), a small mouth with a thin upper lip, and a protruding jaw (prognathism). Some affected individuals also have an opening in the roof of the mouth (a cleft palate), a split in the lip (a cleft lip), or both. Other features that occur in some people with this disorder include constriction of the throat (laryngotracheal stenosis), high blood pressure (hypertension), heart or eye abnormalities, and in males, undescended testes (cryptorchidism). A disorder sometimes called laryngotracheal stenosis, arthropathy, prognathism, and short stature (LAPS) syndrome is now generally considered to be the same condition as Myhre syndrome because it has similar symptoms and the same genetic cause.","Myhre syndrome is a rare disorder characterized by the presence of multiple congenital heart defects. The most common type of defect in people with this condition involves abnormal connections between the upper and lower chambers of the heart (the atria and ventricles). These abnormalities can cause blood to flow abnormally through the heart, which may lead to life-threatening complications such as fluid buildup around the lungs or an accumulation of blood in the lung arteries (pulmonary hypertension). Other features of myhre syndrome include malformations of the brain, spine, limbs, and other parts of the body. People with myhre syndrome typically have several heart defects that are present at birth (congenital), but some affected individuals develop additional heart problems later in childhood or adulthood.",9.595928220999895
What are the symptoms of Alpha-mannosidosis type 1 ?,"What are the signs and symptoms of Alpha-mannosidosis type 1? The Human Phenotype Ontology provides the following list of signs and symptoms for Alpha-mannosidosis type 1. If the information is available, the table below includes how often the symptom is seen in people with this condition. You can use the MedlinePlus Medical Dictionary to look up the definitions for these medical terms. Signs and Symptoms Approximate number of patients (when available) Abnormality of the tongue 90% Cataract 90% Coarse facial features 90% Cognitive impairment 90% Craniofacial hyperostosis 90% Delayed skeletal maturation 90% Depressed nasal bridge 90% Hearing impairment 90% Hepatomegaly 90% Opacification of the corneal stroma 90% Skeletal dysplasia 90% Splenomegaly 90% Type II diabetes mellitus 90% Abnormality of the helix 50% Abnormality of the hip bone 50% Abnormality of the palate 50% Bowing of the long bones 50% Dental malocclusion 50% Gingival overgrowth 50% Hernia of the abdominal wall 50% Hypertelorism 50% Kyphosis 50% Macrotia 50% Muscular hypotonia 50% Otitis media 50% Prominent supraorbital ridges 50% Scoliosis 50% Short neck 50% Arthritis 7.5% Aseptic necrosis 7.5% Hallucinations 7.5% Increased intracranial pressure 7.5% Macrocephaly 7.5% Mandibular prognathia 7.5% Recurrent respiratory infections 7.5% Synostosis of joints 7.5% Abnormality of the rib cage - Autosomal recessive inheritance - Babinski sign - Broad forehead - Cerebellar atrophy - Decreased antibody level in blood - Depressed nasal ridge - Dysarthria - Dysostosis multiplex - Epicanthus - Femoral bowing - Flat occiput - Frontal bossing - Gait ataxia - Growth delay - Hyperreflexia - Hypertrichosis - Hypoplasia of midface - Impaired smooth pursuit - Increased vertebral height - Inguinal hernia - Intellectual disability - Limb ataxia - Low anterior hairline - Macroglossia - Malar flattening - Nystagmus - Pectus carinatum - Progressive retinal degeneration - Recurrent bacterial infections - Sensorineural hearing impairment - Spasticity - Spinocerebellar tract disease in lower limbs - Spondylolisthesis - Thick eyebrow - Thickened calvaria - Thoracolumbar kyphosis - Vacuolated lymphocytes - Widely spaced teeth - The Human Phenotype Ontology (HPO) has collected information on how often a sign or symptom occurs in a condition. Much of this information comes from Orphanet, a European rare disease database. The frequency of a sign or symptom is usually listed as a rough estimate of the percentage of patients who have that feature. The frequency may also be listed as a fraction. The first number of the fraction is how many people had the symptom, and the second number is the total number of people who were examined in one study. For example, a frequency of 25/25 means that in a study of 25 people all patients were found to have that symptom. Because these frequencies are based on a specific study, the fractions may be different if another group of patients are examined. Sometimes, no information on frequency is available. In these cases, the sign or symptom may be rare or common.","What are the signs and symptoms of Alpha-mannosidosis type 1? The Human Phenotype Ontology provides the following list of signs and symptoms for Alpha-mannosidosis type 1. If the information is available, the table below includes how often the symptom is seen in people with this condition. You can use the MedlinePlus Medical Dictionary to look up the definitions for these medical terms. Signs and Symptoms Approximate number of patients (when available) Abnormality of metabolism/homeostasis - Autosomal recessive inheritance - Cerebral calcification - Cognitive impairment - Congenital hypotonia - Delayed eruption of teeth - Dementia - Dysarthria - Intellectual disability - Lysosomal storage disease - Myopathy - Nystagmus - Osteolysis - Pseudohypoparathyroidism - Seizures - Short stature - Spastic tetraparesis - The Human Phenotype Ontology (HPO) has collected information on how often a sign or symptom occurs in a condition. Much of this information comes from Orphanet, a European rare disease database. The frequency of a sign or symptom is usually listed as a rough estimate of the percentage of patients who have that feature. The frequency may also be listed",16.020200983999985
What is (are) Lactose Intolerance ?,"Lactose intolerance is a condition in which people have digestive symptomssuch as bloating, diarrhea, and gasafter eating or drinking milk or milk products. Lactase deficiency and lactose malabsorption may lead to lactose intolerance: - Lactase deficiency. In people who have a lactase deficiency, the small intestine produces low levels of lactase and cannot digest much lactose. - Lactose malabsorption. Lactase deficiency may cause lactose malabsorption. In lactose malabsorption, undigested lactose passes to the colon. The colon, part of the large intestine, absorbs water from stool and changes it from a liquid to a solid form. In the colon, bacteria break down undigested lactose and create fluid and gas. Not all people with lactase deficiency and lactose malabsorption have digestive symptoms. People have lactose intolerance when lactase deficiency and lactose malabsorption cause digestive symptoms. Most people with lactose intolerance can eat or drink some amount of lactose without having digestive symptoms. Individuals vary in the amount of lactose they can tolerate. People sometimes confuse lactose intolerance with a milk allergy. While lactose intolerance is a digestive system disorder, a milk allergy is a reaction by the bodys immune system to one or more milk proteins. An allergic reaction to milk can be life threatening even if the person eats or drinks only a small amount of milk or milk product. A milk allergy most commonly occurs in the first year of life, while lactose intolerance occurs more often during adolescence or adulthood.1,2 Four Types of Lactase Deficiency Four types of lactase deficiency may lead to lactose intolerance: - Primary lactase deficiency, also called lactase nonpersistence, is the most common type of lactase deficiency. In people with this condition, lactase production declines over time. This decline often begins at about age 2; however, the decline may begin later. Children who have lactase deficiency may not experience symptoms of lactose intolerance until late adolescence or adulthood. Researchers have discovered that some people inherit genes from their parents that may cause a primary lactase deficiency. - Secondary lactase deficiency results from injury to the small intestine. Infection, diseases, or other problems may injure the small intestine. Treating the underlying cause usually improves the lactose tolerance. - Developmental lactase deficiency may occur in infants born prematurely. This condition usually lasts for only a short time after they are born. - Congenital lactase deficiency is an extremely rare disorder in which the small intestine produces little or no lactase enzyme from birth. Genes inherited from parents cause this disorder.","Lactose intolerance means that your body can't digest lactose, the sugar in milk and other dairy products. You may have symptoms of lactose intolerance if you eat or drink foods with lactose and - feel sick to your stomach - get cramps, bloating, gas, diarrhea, or constipation - have a sour smell on your breath - lose weight for no reason - have blood in your stool - have pain in your abdomen - have nausea or vomiting",5.8027050559999225
What are the treatments for Hereditary cerebral hemorrhage with amyloidosis ?,"How might hereditary cerebral hemorrhage with amyloidosis - Dutch type be treated? There is no known effective treatment for hereditary cerebral hemorrhage with amyloidosis - Dutch type. Treatment is supportive and based on the control of symptoms. In some cases, rehabilitation is needed for weakness or clumsiness. This can include physical, occupational, or speech therapy. Occasionally, some patients are good candidates for medications that can help improve memory. The management of intracranial hemorrhage (ICH) related to hereditary cerebral hemorrhage with amyloidosis - Dutch type is identical to the standard management of ICH. The main objectives include reversing anticoagulation, managing intracranial pressure, and preventing complications.","How might hereditary cerebral hemorrhage with amyloidosis be treated? There is no cure for HCA. Treatment of symptoms may include: Anticoagulants to prevent further bleeding and reduce risk of stroke. Medications that lower blood pressure, such as diuretics or beta blockers. Surgery to remove a brain tumor if one has been found.",4.465059341000142
"How many people are affected by X-linked intellectual disability, Siderius type ?","While X-linked intellectual disability of all types and causes is relatively common, with a prevalence of 1 in 600 to 1,000 males, the prevalence of the Siderius type is unknown. Only a few affected families have been described in the scientific literature.",The prevalence of this condition is unknown.,0.5642852870000752
What are the symptoms of Noonan syndrome ?,"What are the signs and symptoms of Noonan syndrome? The Human Phenotype Ontology provides the following list of signs and symptoms for Noonan syndrome. If the information is available, the table below includes how often the symptom is seen in people with this condition. You can use the MedlinePlus Medical Dictionary to look up the definitions for these medical terms. Signs and Symptoms Approximate number of patients (when available) Abnormality of the helix 90% Abnormality of the nipple 90% Abnormality of the palate 90% Abnormality of the pulmonary artery 90% Abnormality of the pulmonary valve 90% Aplasia/Hypoplasia of the abdominal wall musculature 90% Cystic hygroma 90% Enlarged thorax 90% High forehead 90% Hypertelorism 90% Joint hypermobility 90% Low-set, posteriorly rotated ears 90% Malar flattening 90% Muscle weakness 90% Neurological speech impairment 90% Pectus carinatum 90% Pectus excavatum 90% Proptosis 90% Ptosis 90% Short stature 90% Thick lower lip vermilion 90% Thickened nuchal skin fold 90% Triangular face 90% Webbed neck 90% Abnormal dermatoglyphics 50% Abnormality of coagulation 50% Abnormality of the spleen 50% Abnormality of thrombocytes 50% Arrhythmia 50% Coarse hair 50% Cryptorchidism 50% Delayed skeletal maturation 50% Feeding difficulties in infancy 50% Hepatomegaly 50% Low posterior hairline 50% Muscular hypotonia 50% Scoliosis 50% Strabismus 50% Intellectual disability 25% Abnormal hair quantity 7.5% Brachydactyly syndrome 7.5% Clinodactyly of the 5th finger 7.5% Hypogonadism 7.5% Lymphedema 7.5% Melanocytic nevus 7.5% Nystagmus 7.5% Radioulnar synostosis 7.5% Sensorineural hearing impairment 7.5% Abnormal bleeding - Amegakaryocytic thrombocytopenia - Atria septal defect - Autosomal dominant inheritance - Clinodactyly - Coarctation of aorta - Cubitus valgus - Dental malocclusion - Epicanthus - Failure to thrive in infancy - Heterogeneous - High palate - Hypertrophic cardiomyopathy - Kyphoscoliosis - Male infertility - Myopia - Neurofibrosarcoma - Patent ductus arteriosus - Pectus excavatum of inferior sternum - Postnatal growth retardation - Pulmonic stenosis - Radial deviation of finger - Reduced factor XII activity - Reduced factor XIII activity - Shield chest - Short neck - Superior pectus carinatum - Synovitis - Ventricular septal defect - The Human Phenotype Ontology (HPO) has collected information on how often a sign or symptom occurs in a condition. Much of this information comes from Orphanet, a European rare disease database. The frequency of a sign or symptom is usually listed as a rough estimate of the percentage of patients who have that feature. The frequency may also be listed as a fraction. The first number of the fraction is how many people had the symptom, and the second number is the total number of people who were examined in one study. For example, a frequency of 25/25 means that in a study of 25 people all patients were found to have that symptom. Because these frequencies are based on a specific study, the fractions may be different if another group of patients are examined. Sometimes, no information on frequency is available. In these cases, the sign or symptom may be rare or common.","What are the signs and symptoms of Noonan syndrome? The Human Phenotype Ontology provides the following list of signs and symptoms for Noonan syndrome. If the information is available, the table below includes how often the symptom is seen in people with this condition. You can use the MedlinePlus Medical Dictionary to look up the definitions for these medical terms. Signs and Symptoms Approximate number of patients (when available) Abnormality of the fingernails 90% Aplasia/Hypoplasia affecting the eye 90% Cognitive impairment 90% Delayed skeletal maturation 90% Hypertelorism 90% Low-set, posteriorly rotated ears 90% Muscular hypotonia 90% Narrow mouth 90% Short stature 90% Strabismus 90% Ventricular septal defect 90% Abnormality of the palate 50% Abnormality of the teeth 50% Anteverted nares 50% Cleft palate 50% Cryptorchidism 50% Hearing impairment 50% Hyperextensible skin 50% Joint hypermobility 50% Long philtrum 50%",15.726845025999864
What causes Bell's palsy ?,What causes Bell's palsy?,"What causes Bell's palsy? The exact cause of Bell's palsy is unknown. However, it has been suggested that the condition may be caused by a viral infection or inflammation in the facial nerve (cranial nerve VII). Some studies have shown that herpes simplex virus type 1 (HSV-1) can infect the facial nerve and lead to Bell's palsy. Other viruses such as Epstein-Barr virus, cytomegalovirus, varicella-zoster virus, and human papillomavirus have also been associated with Bell's palsy. In addition, some researchers believe that autoimmune factors may play a role in causing Bell's palsy. Autoimmune disorders occur when the immune system malfunctions and attacks the body's own tissues and organs. It is thought that in people who develop Bell's palsy, their immune systems mistakenly attack the facial nerve.",10.710128113999872
What are the treatments for Hereditary angioedema ?,"How might hereditary angioedema be treated? Medical treatment of hereditary angioedema (HAE) consists of preventing attacks and managing acute attacks once they occur. During attacks, patients may require respiratory support. They also may require large amounts of intravenous fluids to maintain hemodynamic stability. Until recently, no effective agent for acute attacks existed in the United States. Now, however, several agents have been approved, and others are in the midst of the U.S. Food and Drug Administration (FDA) approval process. In October 2008, the US FDA approved the use of C1-INH (Cinryze) for prophylaxis to prevent attacks. In October 2009, the FDA approved C1-INH (Berinert) for the treatment of acute abdominal and facial angioedema attacks in adolescents and adults with HAE.In December 2009, ecallantide (Kalbitor), a kallikrein inhibitor, was approved for the treatment of acute attacks. In August 2011, the FDA approved Firazyr (icatibant) Injection for the treatment of acute attacks in people ages 18 years and older. Firazyr can be self-administered through an injection in the abdominal area so patients can treat themselves when they realize they are having an HAE attack. An article from the eMedicine Journal provides more detailed information on these medications and other methods of treating HAE at the following link. You may need to register to view the article, but registration is free. http://emedicine.medscape.com/article/135604-treatment The US Hereditary Angioedema Association also provides additional information about treatment of HAE. http://www.haea.org/treating-hae/treatments/ Orphanet, a database dedicated to information on rare diseases and orphan drugs, provides guidelines regarding emergency management of hereditary angioedema at the following link. http://www.orpha.net/consor/cgi-bin/Disease_Emergency.php?lng=EN&stapage=FICHE_URGENCE_A1","How might hereditary angioedema be treated? Treatment of hereditary angioedema (HAE) is based on the severity and frequency of attacks. Mild cases may not require treatment, while severe cases may need to be treated with medications such as antihistamines or corticosteroids. In some cases, a person may have an allergic reaction that requires immediate medical attention.",4.90438577499981
