instruction,reference,prediction,latency_sec
How many people are affected by type 1 diabetes ?,"Type 1 diabetes occurs in 10 to 20 per 100,000 people per year in the United States. By age 18, approximately 1 in 300 people in the United States develop type 1 diabetes. The disorder occurs with similar frequencies in Europe, the United Kingdom, Canada, and New Zealand. Type 1 diabetes occurs much less frequently in Asia and South America, with reported incidences as low as 1 in 1 million per year. For unknown reasons, during the past 20 years the worldwide incidence of type 1 diabetes has been increasing by 2 to 5 percent each year. Type 1 diabetes accounts for 5 to 10 percent of cases of diabetes worldwide. Most people with diabetes have type 2 diabetes, in which the body continues to produce insulin but becomes less able to use it.","Type 1 diabetes is an autoimmune disease that affects the body's ability to produce insulin, a hormone that regulates blood sugar levels. It primarily occurs in children and young adults but can affect anyone at any age.

According to the American Diabetes Association (ADA), approximately 1.25 million Americans have been diagnosed with type 1 diabetes as of 2021. This number includes both individuals who were previously undiagnosed and those who had their diagnosis confirmed through testing.

It's important to note that while this figure represents the total number of people living with type 1 diabetes, it does not account for all those who may be affected or unaware of their condition. Many people with type 1 diabetes go undiagnosed due to various reasons such as lack of awareness, delayed diagnosis, or difficulty accessing healthcare services.

Additionally, the prevalence of type 1 diabetes varies across different regions and ethnic groups. For example, according to the ADA, the incidence rate of type 1 diabetes is higher among Caucasians compared to African Americans and Hispanics/Latinos. However, these statistics can vary depending on the specific population being studied.",9.550176246999968
what research (or clinical trials) is being done for Leukemia ?,"Researchers are conducting clinical trials in many parts of the country. Clinical trials test an intervention such as a drug, therapy, medical device, or behavior in many people to see if it is safe and effective. Clinical trials already have led to advances, and researchers continue to search for more effective ways to treat and diagnose leukemia. They are studying various drugs, immunotherapy, targeted therapies, and other types of treatments. They are also studying the effectiveness of using combinations of treatments. Most importantly, researchers are gaining a greater understanding of the genes that are mutated in many types of leukemia and are developing targeted treatments to directly attack the mutations. One prime example is in acute myeloid leukemia (AML) where researchers have identified several genes that predict better or worse outcomes and are working to develop drugs targeted at these genes. Drug Research The drug imatinib (Gleevec) is important in the treatment of chronic myeloid leukemia. Imatinib targets an abnormal protein that is present in most leukemia cells. By blocking the abnormal protein, imatinib kills the leukemia cells, but it does not kill normal cells. However, imatinib stops working in some people with leukemia because the cells become resistant. Fortunately, two drugs, dasatinib (Sprycel) and nilotinib (Tasigna), are now used to treat people who stop responding to imatinib. These drugs work against the same abnormal protein targeted by imatinib, but in different ways. Immunotherapy Immunotherapy is a treatment that uses immune cells or antibodies to fight leukemia or stop it from getting worse. The idea is to zero in on leukemia cells so the treatment is less toxic to normal cells. Recently developed immunotherapies are showing real promise in a number of forms of leukemia. Vaccine Research Leukemia vaccines are not vaccines in the way that most people think of them. Unlike most vaccines, which help prevent diseases, leukemia vaccines are used to treat someone who already has cancer. A vaccine introduces a molecule called an antigen into the body. The immune system recognizes the antigen as a foreign invader and attacks it. Gene Therapy Gene therapy -- replacing, manipulating, or supplementing nonfunctional genes with healthy genes -- is being explored for treatment of leukemia. It is being studied as a way to stimulate a patient's immune system to kill leukemia cells and also to interfere with the production of proteins that cause cells to become cancerous. Learn more about ongoing leukemia research.","Leukemia is a type of cancer that affects the blood and bone marrow. It occurs when there are too many abnormal white blood cells in the body, which can interfere with normal blood function.

There have been several studies conducted to better understand leukemia and develop new treatments:

1. **Targeted Therapies**: Researchers are focusing on developing targeted therapies that specifically target the abnormal cells responsible for leukemia without harming healthy cells. These include drugs like imatinib (Gleevec), dasatinib (Sprycel), and nilotinib (Tasigna).

2. **Immunotherapy**: This involves using the patient's immune system to fight the disease. For example, CAR-T cell therapy has shown promise in treating certain types of leukemia by modifying T-cells to recognize and attack specific leukemia cells.

3. **Gene Therapy**: Some researchers are exploring gene editing techniques such as CRISPR-Cas9 to correct genetic mutations that cause leukemia or to introduce genes that help suppress the growth of leukemia cells.

4. **Combination Treatments**: Clinical trials often involve combining different treatments to see if they work together more effectively than any one treatment alone. This approach aims to maximize effectiveness while minimizing side effects.

5. **Clinical Trials for New Drugs**: There are",10.562944993999963
What is (are) Shaken Baby Syndrome ?,"Shaken baby syndrome is a type of inflicted traumatic brain injury that happens when a baby is violently shaken. A baby has weak neck muscles and a large, heavy head. Shaking makes the fragile brain bounce back and forth inside the skull and causes bruising, swelling, and bleeding, which can lead to permanent, severe brain damage or death. The characteristic injuries of shaken baby syndrome are subdural hemorrhages (bleeding in the brain), retinal hemorrhages (bleeding in the retina), damage to the spinal cord and neck, and fractures of the ribs and bones. These injuries may not be immediately noticeable. Symptoms of shaken baby syndrome include extreme irritability, lethargy, poor feeding, breathing problems, convulsions, vomiting, and pale or bluish skin. Shaken baby injuries usually occur in children younger than 2 years old, but may be seen in children up to the age of 5.","Shaken baby syndrome is a serious injury that can result from shaking an infant or young child. It occurs when the head and brain are violently shaken, causing damage to the blood vessels in the brain.

The most common cause of shaken baby syndrome is abuse by caregivers who believe they need to stop their crying. The forceful shaking may be done with the hands, arms, or even the body. In some cases, it may also occur during medical procedures such as intubation or suctioning.

Symptoms of shaken baby syndrome include:

- Seizures
- Bleeding under the skin on the scalp 
- Swelling around the eyes
- Difficulty breathing
- Loss of consciousness

If you suspect your child has been shaken, seek immediate medical attention. Treatment typically involves monitoring for signs of brain damage and providing supportive care until symptoms improve. Early intervention is crucial to prevent long-term complications.",7.431650123000054
What are the complications of Neurological Complications of AIDS ?,"AIDS is primarily an immune system disorder caused by the human immunodeficiency virus (HIV), but it can also affect the nervous system. HIV does not appear to directly invade nerve cells but it jeopardizes their health and function, causing symptoms such as confusion, forgetfulness, behavioral changes, headaches, progressive weakness and loss of sensation in the arms and legs, cognitive motor impairment, or damage to the peripheral nerves. Other complications that can occur as a result of HIV infection or the drugs used to treat it include pain, seizures, shingles, spinal cord problems, lack of coordination, difficult or painful swallowing, anxiety disorder, depression, fever, vision loss, gait disorders, destruction of brain tissue, and coma. Other AIDS-related nervous system disorders may be caused by certain cancers or by illnesses that would not otherwise affect people with healthy immune systems. Among the most common neurological complications are: AIDS dementia complex, causing symptoms such as encephalitis (inflammation of the brain), behavioral changes, and a gradual decline in cognitive function; central nervous system lymphomas, cancerous tumors that either begin in the brain or result from a cancer that has spread from another site in the body; cryptococcal meningitis; cytomegalovirus infections; herpes virus infections; neuropathy; neurosyphilis; progressive multifocal leukoencephalopathy (PML); and psychological and neuropsychiatric disorders.","Neurological complications in HIV/AIDS patients can be severe and life-threatening. Some common neurological symptoms include:

1. **Encephalopathy**: This is a condition where the brain becomes inflamed or infected, leading to confusion, memory loss, and difficulty with thinking.

2. **Meningitis**: Inflammation of the membranes that cover the brain and spinal cord (meninges). It can cause fever, headache, neck stiffness, and sensitivity to light.

3. **Pneumocystis pneumonia (PCP)**: A lung infection caused by a parasite called Pneumocystis jirovecii. Symptoms include shortness of breath, coughing up blood, and weight loss.

4. **Cryptococcal meningitis**: Another type of fungal infection affecting the brain and spinal cord. Symptoms include headaches, fever, seizures, and altered mental status.

5. **Toxoplasmosis**: An infection caused by Toxoplasma gondii, which can affect the central nervous system. Symptoms may include headache, fever, and seizures.

6. **HIV-associated encephalitis**: Inflammation of the brain due to HIV itself. Symptoms vary but often include cognitive impairment, seizures, and changes in behavior.",10.528249715000015
What is (are) CHMP2B-related frontotemporal dementia ?,"CHMP2B-related frontotemporal dementia is a progressive brain disorder that affects personality, behavior, and language. The symptoms of this disorder usually become noticeable in a person's fifties or sixties, and affected people survive about 3 to 21 years after the appearance of symptoms. Changes in personality and behavior are the most common early signs of CHMP2B-related frontotemporal dementia. These changes include inappropriate emotional responses, restlessness, loss of initiative, and neglect of personal hygiene. Affected individuals may overeat sweet foods or place non-food items into their mouths (hyperorality). Additionally, it may become difficult for affected individuals to interact with others in a socially appropriate manner. They increasingly require help with personal care and other activities of daily living. Many people with CHMP2B-related frontotemporal dementia develop progressive problems with speech and language (aphasia). They may have trouble speaking, although they can often understand others' speech and written text. Affected individuals may also have difficulty using numbers (dyscalculia). In the later stages of the disease, many completely lose the ability to communicate. Several years after signs and symptoms first appear, some people with CHMP2B-related frontotemporal dementia develop problems with movement. These movement abnormalities include rigidity, tremors, uncontrolled muscle tensing (dystonia), and involuntary muscle spasms (myoclonus). As the disease progresses, most affected individuals become unable to walk.","CHMP2B-related frontotemporal dementia is a rare form of frontotemporal dementia that is caused by mutations in the CHMP2B gene. This condition affects the brain's ability to process information and can lead to changes in behavior, personality, and language abilities.

The CHMP2B protein plays a crucial role in the endocytosis process, which involves the uptake of materials from the outside environment into cells. Mutations in this gene disrupt normal cellular processes, leading to the accumulation of toxic proteins within neurons, particularly those involved in memory and decision-making.

Symptoms of CHMP2B-related frontotemporal dementia may include:

1. Personality changes
2. Impaired judgment
3. Difficulty with planning and organizing tasks
4. Changes in speech or writing
5. Loss of interest in activities previously enjoyed

This type of dementia typically progresses more slowly than other forms of frontotemporal dementia but can still cause significant cognitive decline over time. Early diagnosis through genetic testing is important for understanding the underlying cause and potentially guiding treatment options.",8.889396088000012
How to diagnose Gerstmann-Straussler-Scheinker disease ?,"How is Gerstmann-Straussler-Scheinker disease diagnosed? The diagnosis of Gerstmann-Straussler-Scheinker disease (GSS) is based on a combination of the following: Characteristic signs and symptoms Nervous system findings including multiple amyloid plaques (clumps which form in the brain and cause the death of nerve cells and the progressive symptoms of the disease) A family history consistent with autosomal dominant inheritance Identification of a disease-causing mutation of the PRNP gene Genetic testing for at-risk relatives who do not yet have symptoms of GSS is possible if the disease-causing mutation in the family is known. This testing is not useful in predicting age of onset, severity, type of symptoms, or rate of progression. Testing for the disease-causing mutation in the absence of definite symptoms of the disease is called predictive testing.","Gerstmann-Straussler-Scheinker (GSS) is a rare, inherited neurodegenerative disorder that primarily affects the nervous system. It's characterized by progressive cognitive decline and motor symptoms. Here are some steps you can take to diagnose GSS:

1. **Medical History**: Begin with gathering information about your family history of neurological disorders. This will help determine if GSS might be present.

2. **Physical Examination**: A thorough physical examination should include tests for coordination, reflexes, muscle strength, and sensory function. These may reveal signs of ataxia or other movement disorders typical of GSS.

3. **Neurological Tests**:
   - **Cognitive Testing**: Assessments like the Mini-Mental State Examination (MMSE), Montreal Cognitive Assessment (MoCA), or more specialized tests such as the Wechsler Memory Scale (WMS) can evaluate memory, attention, language, visuospatial skills, and executive functions.
   - **Motor Functioning**: Evaluate fine and gross motor skills using tasks like finger-to-nose test, heel-to-shin test, and balance assessments.
   - **Reflexes and Sensory Evaluation**: Check for any abnormalities in reflexes and sensation.

4. **Genetic Testing**: Since",10.528812337999966
What causes Prevent diabetes problems: Keep your heart and blood vessels healthy ?,"Narrowed blood vessels leave a smaller opening for blood to flow through. Having narrowed blood vessels is like turning on a garden hose and holding your thumb over the opening. The smaller opening makes the water shoot out with more pressure. In the same way, narrowed blood vessels lead to high blood pressure. Other factors, such as kidney problems and being overweight, also can lead to high blood pressure. Many people with diabetes also have high blood pressure. If you have heart, eye, or kidney problems from diabetes, high blood pressure can make them worse. You will see your blood pressure written with two numbers separated by a slash. For example, your reading might be 120/70, said as ""120 over 70."" For most people with diabetes, the target is to keep the first number below 140 and the second number below 80, unless their doctor sets a different target. If you have high blood pressure, ask your doctor how to lower it. Your doctor may ask you to take blood pressure medicine every day. Some types of blood pressure medicine can also help keep your kidneys healthy. You may also be able to control your blood pressure by - eating more fruits and vegetables - eating less salt and high-sodium foods - losing weight if you need to - being physically active - not smoking - limiting alcoholic drinks","To prevent diabetes complications, it's important to keep your heart and blood vessels healthy. This can be achieved through a combination of lifestyle changes and medical interventions.

1. **Healthy Diet**: Eating a balanced diet rich in fruits, vegetables, whole grains, lean proteins, and healthy fats is crucial. Avoiding excessive sugar intake and limiting saturated and trans fats helps maintain stable blood glucose levels and reduces the risk of cardiovascular diseases.

2. **Regular Exercise**: Engaging in regular physical activity, such as walking, swimming, or cycling, improves insulin sensitivity and strengthens the heart muscle. It also helps manage weight, which is essential for preventing diabetes-related complications like high blood pressure and high cholesterol.

3. **Maintain a Healthy Weight**: Being overweight increases the risk of developing type 2 diabetes and its associated complications. Losing even a small amount of weight (5-7% of body weight) can significantly reduce this risk.

4. **Manage Stress**: Chronic stress can lead to elevated blood pressure and increased inflammation, both of which are risk factors for diabetes complications. Techniques such as meditation, yoga, or deep-breathing exercises can help manage stress effectively.

5. **Quit Smoking**: Smoking damages blood vessels and impairs circulation, increasing the risk of diabetic foot ulcers, kidney disease",10.50581537000005
Is congenital mirror movement disorder inherited ?,"In most cases, including those caused by mutations in the DCC or RAD51 gene, this condition is inherited in an autosomal dominant pattern, which means one copy of the altered gene in each cell is sufficient to cause the disorder. In most cases, an affected person has one parent with the altered gene. Some people who have the altered gene never develop the condition, a situation known as reduced penetrance. Research suggests that in rare cases, this condition may be inherited in an autosomal recessive pattern, which means both copies of the gene in each cell have mutations. The parents of an individual with an autosomal recessive condition each carry one copy of the mutated gene, but they typically do not show signs and symptoms of the condition.","Yes, congenital mirror movement disorder is a genetic condition that can be passed down from parents to their children. It's caused by mutations in the genes responsible for controlling muscle movements and coordination.

The specific gene involved in this condition is called *MINK1*, which plays a role in regulating the development of muscles and nerves during fetal development. Mutations in this gene can lead to abnormalities in motor skills and coordination, resulting in symptoms such as difficulty with fine motor tasks or repetitive movements.

While not all cases are due to mutations in *MINK1*, other genetic factors may also contribute to the development of congenital mirror movement disorder. However, it's important to note that while genetics play a significant role, environmental factors and lifestyle choices can also influence the expression of certain traits and conditions. For example, prenatal exposure to toxins or infections could potentially affect the development of the brain and nervous system, leading to changes in motor function.

In summary, congenital mirror movement disorder is indeed inherited, but its inheritance pattern and the specific genes involved can vary among individuals. Understanding these genetic components helps researchers develop better diagnostic tools and treatments for those affected by this condition.",9.521269243999996
What are the treatments for Benign multicystic peritoneal mesothelioma ?,How might benign multicystic peritoneal mesothelioma be treated? Surgery to remove the cystic lesions is the only effective treatment for BMPM. Aggressive surgical approaches are often recommended. Hormonal therapy has also been attempted in individual cases with variable degrees of success. Most affected individuals do not undergo chemotherapy and/or radiotherapy because these tumors are usually benign.,"Benign multicystic peritoneal mesothelioma is a rare and benign form of pleural mesothelioma. It typically presents with multiple fluid-filled cysts in the lining of the lungs (pleura). The treatment options for this condition include:

1. **Observation**: If the patient has no symptoms or only mild ones, doctors may choose to monitor the cysts without immediate intervention.

2. **Pleurodesis**: This procedure involves injecting a substance into the space between the lung and chest wall to cause scarring and closure of the pleural cavity. This can help reduce fluid buildup and improve breathing.

3. **Thoracentesis**: In some cases, draining excess fluid from the pleural space through thoracentesis might be necessary if it causes significant discomfort or pressure on the lungs.

4. **Surgery**: While not always required, surgery might be considered if there are complications such as severe pain, infection, or persistent fluid accumulation that cannot be managed by other means.

5. **Radiation Therapy**: Although less common, radiation therapy might be used in certain situations where surgical intervention is deemed too risky.

It's important to note that each case is unique, and the best course of action should be determined based on the specific circumstances of",10.54058588800001
What are the treatments for What I need to know about Kidney Failure and How Its Treated ?,The treatments for kidney failure are - hemodialysis - peritoneal dialysis - a kidney transplant - conservative management,"Kidney failure is a serious medical condition that can be caused by various factors, including chronic kidney disease (CKD), acute kidney injury (AKI), or certain medications. The treatment of kidney failure depends on its cause and severity.

1. **Chronic Kidney Disease (CKD):**
   - **Lifestyle Changes:** Reducing salt intake, controlling blood pressure, managing diabetes, and quitting smoking.
   - **Medications:** Blood pressure medication, diuretics, ACE inhibitors, or ARBs to reduce protein loss in urine.
   - **Dietary Adjustments:** Restricting phosphorus and potassium levels in diet.
   - **Monitoring:** Regular check-ups with a nephrologist to monitor kidney function and adjust treatment as needed.

2. **Acute Kidney Injury (AKI):**
   - **Immediate Care:** Fluids, electrolyte balance, pain management, and addressing any underlying causes such as dehydration, infection, or trauma.
   - **Supportive Therapies:** Dialysis may be required if kidneys fail to filter waste products effectively.
   - **Treatment of Underlying Causes:** Addressing infections, correcting electrolyte imbalances, and treating other conditions contributing to AKI.

3. **End-Stage Ren",10.532687238999983
What are the symptoms of Bell's palsy ?,What are the symptoms of Bell's palsy?,"Bell's palsy is a condition that affects one side of the face, causing weakness or paralysis in the muscles on that side. The most common symptom is facial drooping, which can be sudden and severe. Other possible symptoms include:

- Difficulty closing the eye on the affected side
- Drooling 
- Changes in taste sensation on the affected side of the tongue
- Inability to smile properly
- Loss of sense of smell

If you experience any of these symptoms, it's important to seek medical attention as soon as possible. Early diagnosis and treatment can help reduce the risk of complications such as hearing loss or vision problems. 

It's worth noting that Bell's palsy usually resolves within 12 weeks, but some people may have lingering effects for several months or even years. If your symptoms persist beyond this time frame, it's important to follow up with your healthcare provider. 

Remember, only a qualified healthcare professional can diagnose Bell's palsy accurately. They will take into account your medical history, perform a physical examination, and possibly order imaging tests if necessary to confirm the diagnosis. 

In summary, while Bell's palsy can cause significant discomfort and affect daily life, prompt medical care can often lead to a full recovery. It's crucial to act quickly",10.545437184999969
