instruction,reference,prediction,latency_sec
What is (are) Psoriasis ?,"Oral or injected medications for psoriasis include methotrexate, cycloclosporine, oral retinoids, and biologics. These therapies, prescribed by your doctor, work in different ways to help control the underlying disease process.","Psoriasis is a chronic, inflammatory skin disease that causes red, scaly patches of skin. It can affect any part of the body but most commonly affects the elbows and knees; scalp; lower back; palms and soles; face; and genitals. The exact cause of psoriasis is unknown, although it may be related to an overactive immune system in response to environmental factors such as stress or infections. There are several types of psoriasis: plaque psoriasis, which is the most common type; pustular psoriasis, which occurs when there's an accumulation of pus-filled blisters on the skin; inverse psoriasis, which tends to occur in areas where the skin rubs together, such as the groin area; and guttate psoriasis, which usually follows a viral infection. Treatment depends on the severity of the condition and whether you have other health problems.",9.875568393999856
What are the genetic changes related to Andersen-Tawil syndrome ?,"Mutations in the KCNJ2 gene cause Andersen-Tawil syndrome. The KCNJ2 gene provides instructions for making a protein that forms a channel across cell membranes. This channel transports positively charged atoms (ions) of potassium into muscle cells. The movement of potassium ions through these channels is critical for maintaining the normal functions of muscles used for movement (skeletal muscles) and cardiac muscle. Mutations in the KCNJ2 gene alter the usual structure and function of potassium channels or prevent the channels from being inserted correctly into the cell membrane. Many mutations prevent a molecule called PIP2 from binding to the channels and effectively regulating their activity. These changes disrupt the flow of potassium ions in skeletal and cardiac muscle, leading to the periodic paralysis and irregular heart rhythm characteristic of Andersen-Tawil syndrome. Researchers have not determined the role of the KCNJ2 gene in bone development, and it is not known how mutations in the gene lead to the developmental abnormalities often found in Andersen-Tawil syndrome.","Andersen-Tawil syndrome is caused by mutations in the KCNJ2 gene. This gene provides instructions for making a protein called Kir2.1, which is part of a group of proteins known as potassium channels. Potassium channels allow positively charged atoms (ions) of sodium and potassium into and out of cells. These channels play an important role in regulating electrical activity within cells; they help maintain the proper balance of electrical charges that allows nerve cells and muscle cells to respond normally to stimuli. The function of these channels also helps control the release of certain chemicals involved in signaling between cells. Mutations in the KCNJ2 gene reduce or eliminate the amount of Kir2.1 protein produced from cells. A shortage of this channel disrupts normal electrical activity within cells, particularly in nerve cells and muscles. As a result, there is an abnormal buildup of positive ions inside cells, which can cause problems with movement and other body functions.",10.702118192000853
How to diagnose Factor V Leiden thrombophilia ?,"How is factor V Leiden thrombophilia diagnosed? No clinical features (signs and/or symptoms) are specific for factor V Leiden thrombophilia. The diagnosis of factor V Leiden thrombophilia requires a coagulation screening test or DNA analysis of F5, the gene for factor V, to identify the specific mutation that causes this condition. The APC (activated protein C) resistance assay, a coagulation screening test, measures the anticoagulant response to APC. This screening test has a sensitivity and specificity for factor V Leiden approaching 100%. The sensitivity of a test is a measure of the test's ability to detect a positive result when someone has the condition, while the specificity is a measure of the test's ability to identify negative results.Targeted mutation analysis (a type of DNA test) of the F5 gene for the Leiden mutation is considered definitive and has a mutation detection frequency of approximately 100%. This means that approximately all individuals who have the factor V Leiden mutation will be detected by this genetic test. It is generally recommended that individuals who test positive by another means should then have the DNA test both for confirmation and to distinguish heterozygotes (individuals with a mutation in one copy of the gene) from homozygotes (individuals with mutations in both copies of the gene).","Is genetic testing available for factor V Leiden? Yes. Genetic testing is available for the F5 gene, which contains the instructions for making a protein called factor V. This test can be used to identify people who have inherited an altered version of this gene and are at risk for developing blood clots. The results from this test may also help doctors determine whether or not someone with a family history of venous thromboembolism (VTE) should take anticoagulant medications to prevent clotting.",5.790846874000636
What are the symptoms of Dens in dente and palatal invaginations ?,"What are the signs and symptoms of Dens in dente and palatal invaginations? The Human Phenotype Ontology provides the following list of signs and symptoms for Dens in dente and palatal invaginations. If the information is available, the table below includes how often the symptom is seen in people with this condition. You can use the MedlinePlus Medical Dictionary to look up the definitions for these medical terms. Signs and Symptoms Approximate number of patients (when available) Autosomal dominant inheritance - Dens in dente - The Human Phenotype Ontology (HPO) has collected information on how often a sign or symptom occurs in a condition. Much of this information comes from Orphanet, a European rare disease database. The frequency of a sign or symptom is usually listed as a rough estimate of the percentage of patients who have that feature. The frequency may also be listed as a fraction. The first number of the fraction is how many people had the symptom, and the second number is the total number of people who were examined in one study. For example, a frequency of 25/25 means that in a study of 25 people all patients were found to have that symptom. Because these frequencies are based on a specific study, the fractions may be different if another group of patients are examined. Sometimes, no information on frequency is available. In these cases, the sign or symptom may be rare or common.","What are the signs and symptoms of Dens in dente and palatal invaginations? The Human Phenotype Ontology provides the following list of signs and symptoms for Dens in dente and palatal invaginations. If the information is available, the table below includes how often the symptom is seen in people with this condition. You can use the MedlinePlus Medical Dictionary to look up the definitions for these medical terms. Signs and Symptoms Approximate number of patients (when available) Abnormality of dental enamel 90% Abnormality of the palate 90% Aplasia/Hypoplasia of the maxilla 90% Cleft palate 90% Dental crowding 90% Hypodontia 90% Malocclusion 90% Short philtrum 90% Short stature 90% Talipes 90% Wide mouth 90% Abnormality of the mandible 50% Abnormality of the nasal septum 50% Anteverted nares 50% Broad forehead 50% High forehead 50% Low-set, posteriorly rotated ears 50% Narrow chest 50% Osteomyelitis",14.464609794000353
What are the symptoms of Pachydermoperiostosis ?,"What are the signs and symptoms of Pachydermoperiostosis? The Human Phenotype Ontology provides the following list of signs and symptoms for Pachydermoperiostosis. If the information is available, the table below includes how often the symptom is seen in people with this condition. You can use the MedlinePlus Medical Dictionary to look up the definitions for these medical terms. Signs and Symptoms Approximate number of patients (when available) Abnormal cortical bone morphology 90% Abnormality of epiphysis morphology 90% Abnormality of the fontanelles or cranial sutures 90% Bone pain 90% Osteomyelitis 90% Seborrheic dermatitis 90% Abnormal hair quantity 50% Abnormality of the fingernails 50% Abnormality of the knees 50% Abnormality of the scalp 50% Abnormality of the tibia 50% Acne 50% Arthralgia 50% Arthritis 50% Clubbing of toes 50% Coarse facial features 50% Joint swelling 50% Limitation of joint mobility 50% Osteoarthritis 50% Osteolysis 50% Ptosis 50% Abnormality of the gastric mucosa 7.5% Anemia 7.5% Aseptic necrosis 7.5% Cerebral palsy 7.5% Deviation of finger 7.5% Gastrointestinal hemorrhage 7.5% Genu varum 7.5% Growth hormone excess 7.5% Gynecomastia 7.5% Hepatomegaly 7.5% Impaired temperature sensation 7.5% Malabsorption 7.5% Neoplasm of the lung 7.5% Neoplasm of the skin 7.5% Palmoplantar keratoderma 7.5% Reduced bone mineral density 7.5% Scoliosis 7.5% Short palm 7.5% Splenomegaly 7.5% Arthropathy - Autosomal dominant inheritance - Autosomal recessive inheritance - Clubbing - Clubbing of fingers - Congenital onset - Cutis gyrata of scalp - Disproportionate tall stature - Eczematoid dermatitis - High palate - Hyperhidrosis - Large fontanelles - Long clavicles - Osteolytic defects of the phalanges of the hand - Osteopenia - Osteoporosis - Palmoplantar hyperkeratosis - Patent ductus arteriosus - Pectus excavatum - Periosteal thickening of long tubular bones - Redundant skin - Thickened calvaria - Thickened skin - Wormian bones - The Human Phenotype Ontology (HPO) has collected information on how often a sign or symptom occurs in a condition. Much of this information comes from Orphanet, a European rare disease database. The frequency of a sign or symptom is usually listed as a rough estimate of the percentage of patients who have that feature. The frequency may also be listed as a fraction. The first number of the fraction is how many people had the symptom, and the second number is the total number of people who were examined in one study. For example, a frequency of 25/25 means that in a study of 25 people all patients were found to have that symptom. Because these frequencies are based on a specific study, the fractions may be different if another group of patients are examined. Sometimes, no information on frequency is available. In these cases, the sign or symptom may be rare or common.","What are the signs and symptoms of pachydermoperiostosis? The Human Phenotype Ontology provides the following list of signs and symptoms for pachydermoperiostosis. If the information is available, the table below includes how often the symptom is seen in people with this condition. You can use the MedlinePlus Medical Dictionary to look up the definitions for these medical terms. Signs and Symptoms Approximate number of patients (when available) Abnormality of the skin 90% Aplasia/Hypoplasia of the lung 90% Cleft palate 90% Hearing impairment 90% Hypertelorism 90% Muscular hypotonia 90% Nystagmus 90% Short stature 90% Strabismus 90% Ventricular septal defect 90% Abdominal hernia 50% Abnormality of the abdominal wall 50% Abnormality of the femur 50% Abnormality of the hip bone 50% Abnormality of the ribs 50% Atrium septal defect 50% Brachydactyly syndrome 50% Campt",14.47220772699984
What are the treatments for Polymyositis ?,"How might polymyositis be treated? The treatment of polymyositis is based on the signs and symptoms present in each person. Although there is currently no cure, symptoms of the condition may be managed with the following: Medications such as corticosteroids, corticosteroid-sparing agents, immunosuppressive drugs Physical therapy to improve muscle strength and flexibility Speech therapy to address difficulties with swallowing and speech Intravenous immunoglobulin (healthy antibodies are given to block damaging autoantibodies that attack muscle) Medscape Reference's Web site offers more specific information regarding the treatment and management of polymyositis. Please click on the link to access the resource.","Treatment of polymyositis includes medications, physical therapy and/or exercise, and sometimes surgery. Medications The primary treatment for polymyositis is corticosteroids (such as prednisone) to reduce inflammation in muscles. Other drugs used include immunosuppressants such as azathioprine or methotrexate; cyclosporine A; and mycophenolate mofetil. These drugs help prevent the immune system from attacking muscle tissue. Physical Therapy and Exercise Physical therapy can improve strength and range of motion in affected muscles. It also helps maintain flexibility and balance. Patients should work with a physical therapist who has experience treating people with muscular dystrophy. The patient's doctor may recommend that he or she see a specialist called an orthopedist. An orthopedist specializes in diagnosing and treating problems related to bones, joints, and muscles. Surgery In some cases, surgery may be needed to repair damaged tendons or ligaments. For example, if a tendon ruptures, it may need to be repaired surgically. If a joint becomes inflamed due to polymyositis, it may require surgical drainage.",13.323973681999632
What are the symptoms of Der Kaloustian Mcintosh Silver syndrome ?,"What are the signs and symptoms of Der Kaloustian Mcintosh Silver syndrome? The Human Phenotype Ontology provides the following list of signs and symptoms for Der Kaloustian Mcintosh Silver syndrome. If the information is available, the table below includes how often the symptom is seen in people with this condition. You can use the MedlinePlus Medical Dictionary to look up the definitions for these medical terms. Signs and Symptoms Approximate number of patients (when available) Abnormal dermatoglyphics 90% Abnormal nasal morphology 90% Abnormality of the palate 90% Abnormality of the pinna 90% Cognitive impairment 90% Dolichocephaly 90% Gait disturbance 90% Hearing abnormality 90% Macrocephaly 90% Muscular hypotonia 90% Narrow face 90% Neurological speech impairment 90% Pectus excavatum 90% Prominent nasal bridge 90% Radioulnar synostosis 90% Strabismus 90% Carious teeth 50% Multicystic kidney dysplasia 50% Autosomal recessive inheritance - Dislocated radial head - Generalized hypotonia - Long face - Prominent nose - The Human Phenotype Ontology (HPO) has collected information on how often a sign or symptom occurs in a condition. Much of this information comes from Orphanet, a European rare disease database. The frequency of a sign or symptom is usually listed as a rough estimate of the percentage of patients who have that feature. The frequency may also be listed as a fraction. The first number of the fraction is how many people had the symptom, and the second number is the total number of people who were examined in one study. For example, a frequency of 25/25 means that in a study of 25 people all patients were found to have that symptom. Because these frequencies are based on a specific study, the fractions may be different if another group of patients are examined. Sometimes, no information on frequency is available. In these cases, the sign or symptom may be rare or common.","What are the signs and symptoms of Der Kaloustian Mcintosh Silver syndrome? The Human Phenotype Ontology provides the following list of signs and symptoms for Der Kaloustian Mcintosh Silver syndrome. If the information is available, the table below includes how often the symptom is seen in people with this condition. You can use the MedlinePlus Medical Dictionary to look up the definitions for these medical terms. Signs and Symptoms Approximate number of patients (when available) Abnormality of the genital system 90% Aplasia/Hypoplasia of the corpus callosum 90% Cleft palate 90% Cognitive impairment 90% Delayed skeletal maturation 90% Hypertelorism 90% Low-set, posteriorly rotated ears 90% Muscular hypotonia 90% Narrow chest 90% Neurological speech impairment 90% Short stature 90% Strabismus 90% Ventricular septal defect 90% Wide nasal bridge 90% Abdominal hernia 50% Abnormality of the aortic valve 50% Abnormality of the femur 50% Abnormality of the hip bone",14.629805213999134
Is Pelizaeus-Merzbacher disease inherited ?,How is Pelizaeus-Merzbacher disease inherited?,"This condition is inherited in an autosomal recessive pattern, which means both copies of the gene in each cell have mutations. The parents of an individual with an autosomal recessive condition each carry one copy of the mutated gene, but they typically do not show signs and symptoms of the condition.",3.4592423400008556
What are the symptoms of Celiac Disease ?,"A person may experience digestive signs and symptoms, or symptoms in other parts of the body. Digestive signs and symptoms are more common in children and can include - abdominal bloating - chronic diarrhea - constipation - gas - pale, foul-smelling, or fatty stool - stomach pain - nausea - vomiting Being unable to absorb nutrients during the years when nutrition is critical to a child's normal growth and development can lead to other health problems, such as - failure to thrive in infants - slowed growth and short stature - weight loss - irritability or change in mood - delayed puberty - dental enamel defects of permanent teeth Adults are less likely to have digestive signs and symptoms and may instead have one or more of the following: - anemia - bone or joint pain - canker sores inside the mouth - depression or anxiety - dermatitis herpetiformis, an itchy, blistering skin rash - fatigue, or feeling tired - infertility or recurrent miscarriage - missed menstrual periods - seizures - tingling numbness in the hands and feet - weak and brittle bones, or osteoporosis - headaches Intestinal inflammation can cause other symptoms, such as - feeling tired for long periods of time - abdominal pain and bloating - ulcers - blockages in the intestine Celiac disease can produce an autoimmune reaction, or a self-directed immune reaction, in which a person's immune system attacks healthy cells in the body. This reaction can spread outside of the gastrointestinal tract to affect other areas of the body, including the - spleen - skin - nervous system - bones - joints Recognizing celiac disease can be difficult because some of its symptoms are similar to those of other diseases and conditions. Celiac disease can be confused with - irritable bowel syndrome (IBS) - iron-deficiency anemia caused by menstrual blood loss - lactose intolerance - inflammatory bowel disease - diverticulitis - intestinal infections - chronic fatigue syndrome As a result, celiac disease has long been underdiagnosed or misdiagnosed. As health care providers become more aware of the many varied symptoms of the disease and reliable blood tests become more available, diagnosis rates are increasing, particularly for adults. Dermatitis Herpetiformis Dermatitis herpetiformis is a chronic, itchy, blistering skin rashusually on the elbows, knees, buttocks, back, or scalpthat affects about 5 to 10 percent of people with celiac disease.3 Men with dermatitis herpetiformis may also have oral or genital lesions. People with dermatitis herpetiformis may have no other signs or symptoms of celiac disease. Skin deposits of antibodiesproteins that react against the body's own cells or tissuescommon in celiac disease cause dermatitis herpetiformis. Ingesting gluten triggers these antibodies. More information is provided in the NIDDK health topic, Dermatitis Herpetiformis: Skin Manifestation of Celiac Disease.","Celiac disease is a digestive disorder that damages the small intestine and prevents it from absorbing nutrients from food. The most common symptom of celiac disease is diarrhea, which can be severe or chronic (long-lasting). Other signs and symptoms include weight loss, fatigue, abdominal pain, gas, bloating, constipation, mouth sores, and skin rash. Some people with celiac disease have no symptoms at all.",4.9368876770004135
How many people are affected by osteogenesis imperfecta ?,"This condition affects an estimated 6 to 7 per 100,000 people worldwide. Types I and IV are the most common forms of osteogenesis imperfecta, affecting 4 to 5 per 100,000 people.","Osteogenesis imperfecta is one of the most common bone disorders in humans. It occurs in about 1 in 20,000 to 30,000 newborns worldwide.",2.482073429999218
"What are the genetic changes related to mitochondrial encephalomyopathy, lactic acidosis, and stroke-like episodes ?","MELAS can result from mutations in one of several genes, including MT-ND1, MT-ND5, MT-TH, MT-TL1, and MT-TV. These genes are found in the DNA of cellular structures called mitochondria, which convert the energy from food into a form that cells can use. Although most DNA is packaged in chromosomes within the nucleus, mitochondria also have a small amount of their own DNA, known as mitochondrial DNA or mtDNA. Some of the genes related to MELAS provide instructions for making proteins involved in normal mitochondrial function. These proteins are part of a large enzyme complex in mitochondria that helps convert oxygen, fats, and simple sugars to energy. Other genes associated with this disorder provide instructions for making molecules called transfer RNAs (tRNAs), which are chemical cousins of DNA. These molecules help assemble protein building blocks called amino acids into full-length, functioning proteins within mitochondria. Mutations in a particular transfer RNA gene, MT-TL1, cause more than 80 percent of all cases of MELAS. These mutations impair the ability of mitochondria to make proteins, use oxygen, and produce energy. Researchers have not determined how changes in mtDNA lead to the specific signs and symptoms of MELAS. They continue to investigate the effects of mitochondrial gene mutations in different tissues, particularly in the brain.","Mitochondrial encephalomyopathy, lactic acidosis, and stroke-like episodes (MELAS) is caused by mutations in the MT-TK gene. This gene provides instructions for making a protein called thymidine kinase 2. This enzyme plays an important role in the production of energy within cells. Specifically, it helps convert a molecule called deoxythymidine monophosphate into another molecule called deoxycytidine monophosphate. These molecules are used as building blocks to make DNA, which carries the body's genetic information. Mutations in the MT-TK gene reduce or eliminate the activity of thymidine kinase 2. As a result, the cell cannot produce enough deoxycytidine monophosphate from deoxythymidine monophosphate. A shortage of this molecule disrupts normal cellular processes that rely on its conversion to other molecules. The resulting buildup of lactic acid can cause muscle weakness and ataxia; neurological problems such as seizures and dementia; and strokes.",12.0377189489991
What is (are) Stress ?,"Everyone feels stressed from time to time. Not all stress is bad. All animals have a stress response, and it can be life-saving. But chronic stress can cause both physical and mental harm. There are at least three different types of stress: - Routine stress related to the pressures of work, family, and other daily responsibilities - Stress brought about by a sudden negative change, such as losing a job, divorce, or illness - Traumatic stress, which happens when you are in danger of being seriously hurt or killed. Examples include a major accident, war, assault, or a natural disaster. This type of stress can cause post-traumatic stress disorder (PTSD). Different people may feel stress in different ways. Some people experience digestive symptoms. Others may have headaches, sleeplessness, depressed mood, anger, and irritability. People under chronic stress get more frequent and severe viral infections, such as the flu or common cold. Vaccines, such as the flu shot, are less effective for them. Some people cope with stress more effectively than others. It's important to know your limits when it comes to stress, so you can avoid more serious health effects. NIH: National Institute of Mental Health","Stress can be a normal part of life. It's the body's response to any demand placed on it, whether from within or without. For example, stress may come from work, family problems, illness, or other events that cause you to feel worried, anxious, tense, or upset. Stress can also result from your body's reaction to hormones and chemicals released during an emergency situation. Stress can affect how well you function at home, school, or work. It can lead to health problems such as high blood pressure, heart disease, diabetes, obesity, depression, and anxiety disorders. Stress can even harm your immune system, making you more likely to get sick. There are many ways to reduce stress in your life. You might try relaxation techniques, exercise, hobbies, spending time with friends, getting enough sleep, or talking about what stresses you out with someone you trust. NIH: National Institute of Mental Health",10.84226421600033
What is (are) Infectious Arthritis ?,"Most kinds of arthritis cause pain and swelling in your joints. Joints are places where two bones meet, such as your elbow or knee. Infectious arthritis is an infection in the joint. The infection comes from a bacterial, viral, or fungal infection that spreads from another part of the body. Symptoms of infectious arthritis include - Intense pain in the joint - Joint redness and swelling - Chills and fever - Inability to move the area with the infected joint One type of infectious arthritis is reactive arthritis. The reaction is to an infection somewhere else in your body. The joint is usually the knee, ankle, or toe. Sometimes, reactive arthritis is set off by an infection in the bladder, or in the urethra, which carries urine out of the body. In women, an infection in the vagina can cause the reaction. For both men and women, it can start with bacteria passed on during sex. Another form of reactive arthritis starts with eating food or handling something that has bacteria on it. To diagnose infectious arthritis, your health care provider may do tests of your blood, urine, and joint fluid. Treatment includes medicines and sometimes surgery.","Infectious arthritis is a type of joint inflammation caused by an infection. The most common cause is bacteria, but viruses and fungi can also cause it. It usually affects one or more joints in the body. Symptoms include fever, chills, pain, swelling, redness, warmth, and stiffness. Treatment depends on the underlying cause and severity of the condition. It may involve antibiotics, anti-inflammatory drugs, and/or surgery to remove damaged tissue. NIH: National Institute of Arthritis and Musculoskeletal and Skin Diseases",6.2604346750013065
What are the treatments for autosomal recessive hypotrichosis ?,These resources address the diagnosis or management of autosomal recessive hypotrichosis: - American Academy of Dermatology: Hair Loss: Tips for Managing - Genetic Testing Registry: Hypotrichosis 8 These resources from MedlinePlus offer information about the diagnosis and management of various health conditions: - Diagnostic Tests - Drug Therapy - Surgery and Rehabilitation - Genetic Counseling - Palliative Care,"These resources address the diagnosis or management of autosomal recessive hypotrichosis: - Genetic Testing Registry: Autosomal recessive hypotrichosis These resources from MedlinePlus offer information about the care and treatment of patients with specific conditions. - Genetic Counseling - Medication Management - Radiation Therapy - Surgical Ablation These resources from MedlinePlus offer information about the diagnosis or management of various health conditions. - Diagnostic Tests - Drug Therapy - Surgery These resources from Prescribers, Patients & Families offer health information related to all aspects of patient management. - Patient Management Guide - Prescribing Information These resources from third party payers and/or insurance providers help consumers learn about costs associated with their coverage. - Medicare Prescription Drug Program Coverage - Medicaid Coverage - Private Insurance Plans - State Health Care Programs These resources include links to the latest research on autosomal recessive hypotrichosis. Other articles on this topic can be found in the Research section of our website.",11.469662862000405
What is (are) Multiple familial trichoepithelioma ?,"Multiple familial trichoepithelioma is a rare condition characterized by multiple smooth, round, firm, skin-colored tumors (trichoepitheliomas) that usually occur on the face, but may also occur on the scalp, neck, and trunk. The tumors are derived from immature hair follicles. They usually first develop during childhood or adolescence and may grow larger and increase in number over time. The condition can be caused by alterations (mutations) in the CYLD gene or by mutations in other genes which are still unknown. The condition may be divided in two subtypes, multiple familial trichoepithelioma type 1 and multiple familial trichoepithelioma type 2. Susceptibility to multiple familial trichoepithelioma is inherited in an autosomal dominant fashion, which means one copy of the altered gene in each cell increases the risk of developing this condition. However, a second, non-inherited mutation is required for development of skin appendage tumors in this disorder.Treatment often involves surgery to remove a single lesion and cryosurgery or laser surgery for multiple ones.","Multiple familial trichoepithelioma is a condition characterized by the development of multiple skin tumors called trichoepitheliomas. These tumors typically appear on the face, neck and upper body in early childhood or adolescence. The number of affected areas can vary from one to 100; however, most people with this condition have between five and 25 lesions. In some cases, these tumors are present at birth. Trichoepitheliomas usually develop as small, raised bumps that may be flesh-colored or pink. They often grow slowly over time and do not cause any symptoms. However, they can become irritated and itchy, especially when scratched. Some individuals with multiple familial trichoepithelioma also develop other types of skin cancer such as basal cell carcinoma, squamous cell carcinoma, or melanoma. These cancers tend to occur later in life than the trichoepitheliomas.",11.121673636000196
What are the symptoms of X-linked magnesium deficiency with Epstein-Barr virus infection and neoplasia ?,"What are the signs and symptoms of X-linked magnesium deficiency with Epstein-Barr virus infection and neoplasia? The Human Phenotype Ontology provides the following list of signs and symptoms for X-linked magnesium deficiency with Epstein-Barr virus infection and neoplasia. If the information is available, the table below includes how often the symptom is seen in people with this condition. You can use the MedlinePlus Medical Dictionary to look up the definitions for these medical terms. Signs and Symptoms Approximate number of patients (when available) Decreased number of CD4+ T cells - Decreased T cell activation - Immunodeficiency - Lymphoma - Recurrent viral infections - X-linked inheritance - The Human Phenotype Ontology (HPO) has collected information on how often a sign or symptom occurs in a condition. Much of this information comes from Orphanet, a European rare disease database. The frequency of a sign or symptom is usually listed as a rough estimate of the percentage of patients who have that feature. The frequency may also be listed as a fraction. The first number of the fraction is how many people had the symptom, and the second number is the total number of people who were examined in one study. For example, a frequency of 25/25 means that in a study of 25 people all patients were found to have that symptom. Because these frequencies are based on a specific study, the fractions may be different if another group of patients are examined. Sometimes, no information on frequency is available. In these cases, the sign or symptom may be rare or common.","What are the signs and symptoms of X-linked magnesium deficiency with Epstein-Barr virus infection and neoplasia? The Human Phenotype Ontology provides the following list of signs and symptoms for X-linked magnesium deficiency with Epstein-Barr virus infection and neoplasia. If the information is available, the table below includes how often the symptom is seen in people with this condition. You can use the MedlinePlus Medical Dictionary to look up the definitions for these medical terms. Signs and Symptoms Approximate number of patients (when available) Abnormality of calcium metabolism 90% Abnormality of the pancreas 90% Anemia 90% Arrhythmia 90% Cataract 90% Decreased serum magnesium 90% Diabetes mellitus 90% Elevated serum alkaline phosphatase 90% Hepatic steatosis 90% Hypertension 90% Hypertriglyceridemia 90% Incoordination 90% Leukopenia 90% Muscular hypotonia 90% Neoplasm 90% Osteoporosis 90% Pancytopenia 90% Renal insufficiency 90",14.581565532998866
What is (are) Brain Aneurysm ?,"A brain aneurysm is an abnormal bulge or ""ballooning"" in the wall of an artery in the brain. They are sometimes called berry aneurysms because they are often the size of a small berry. Most brain aneurysms produce no symptoms until they become large, begin to leak blood, or burst. If a brain aneurysm presses on nerves in your brain, it can cause signs and symptoms. These can include - A droopy eyelid - Double vision or other changes in vision - Pain above or behind the eye - A dilated pupil - Numbness or weakness on one side of the face or body Treatment depends on the size and location of the aneurysm, whether it is infected, and whether it has burst. If a brain aneurysm bursts, symptoms can include a sudden, severe headache, nausea and vomiting, stiff neck, loss of consciousness, and signs of a stroke. Any of these symptoms requires immediate medical attention. NIH: National Heart, Lung, and Blood Institute","A brain aneurysm is a bulge in the wall of one of the arteries that supply blood to the brain. The artery may be weak and prone to rupture, causing bleeding into or around the brain. This can lead to stroke, coma, or death. Most people with brain aneurysms have no symptoms until they rupture. If you are at risk for a ruptured brain aneurysm, your doctor will monitor you closely. You may need surgery if you have had a previous aneurysm or if you have other risk factors such as high blood pressure, smoking, diabetes, or a family history of aneurysms. NIH: National Institute of Neurological Disorders and Stroke",8.144103291000647
What are the symptoms of Keratosis follicularis spinulosa decalvans ?,"What are the signs and symptoms of Keratosis follicularis spinulosa decalvans? The Human Phenotype Ontology provides the following list of signs and symptoms for Keratosis follicularis spinulosa decalvans. If the information is available, the table below includes how often the symptom is seen in people with this condition. You can use the MedlinePlus Medical Dictionary to look up the definitions for these medical terms. Signs and Symptoms Approximate number of patients (when available) Alopecia 90% Aplasia/Hypoplasia of the eyebrow 90% Hyperkeratosis 90% Ichthyosis 90% Abnormality of the fingernails 50% Blepharitis 50% Myopia 50% Opacification of the corneal stroma 50% Retinal detachment 50% Abnormality of dental color 7.5% Abnormality of dental enamel 7.5% Carious teeth 7.5% Eczema 7.5% Conjunctivitis - Corneal dystrophy - Dry skin - Dystrophic fingernails - Ectropion - Facial erythema - Follicular hyperkeratosis - Heterogeneous - Keratitis - Nail dysplasia - Palmoplantar keratoderma - Perifollicular fibrosis - Photophobia - Scarring alopecia of scalp - Sparse eyebrow - Sparse eyelashes - X-linked recessive inheritance - The Human Phenotype Ontology (HPO) has collected information on how often a sign or symptom occurs in a condition. Much of this information comes from Orphanet, a European rare disease database. The frequency of a sign or symptom is usually listed as a rough estimate of the percentage of patients who have that feature. The frequency may also be listed as a fraction. The first number of the fraction is how many people had the symptom, and the second number is the total number of people who were examined in one study. For example, a frequency of 25/25 means that in a study of 25 people all patients were found to have that symptom. Because these frequencies are based on a specific study, the fractions may be different if another group of patients are examined. Sometimes, no information on frequency is available. In these cases, the sign or symptom may be rare or common.","What are the signs and symptoms of Keratosis follicularis spinulosa decalvans? The Human Phenotype Ontology provides the following list of signs and symptoms for Keratosis follicularis spinulosa decalvans. If the information is available, the table below includes how often the symptom is seen in people with this condition. You can use the MedlinePlus Medical Dictionary to look up the definitions for these medical terms. Signs and Symptoms Approximate number of patients (when available) Abnormality of the skin 90% Alopecia 90% Hypertrichosis 90% Hypopigmentation of hair 90% Nystagmus 90% Optic atrophy 90% Seizures 90% Strabismus 90% Visual impairment 90% Autosomal recessive inheritance - Cleft palate - Congenital absence of nipples - Depilation - Epicanthus - Hair loss - Keratoacanthoma - Keratosis pilaris - Nail dystrophy - Osteomyelitis - Pterygium - Short stature - Sporadic - The Human Phenotype Ontology (HPO) has collected information about these signs and symptoms in people with",15.02444248899883
What causes Transposition of the great arteries ?,"What causes transposition of the great arteries (TGA)? The exact cause of TGA remains unknown. Some possible associated risk factors that have been proposed include gestational diabetes mellitus, maternal exposure to rodenticides and herbicides, and maternal use of anti-epileptic drugs. Changes (mutations) in specific genes including the GDF1, CFC1 and MED13L (also called THRAP2) genes have been implicated in only a small minority of TGA cases.",What causes transposition of the great arteries? The exact cause of TGA is unknown. It may be due to a combination of genetic and environmental factors that affect fetal development in utero.,2.259599723000065
What is (are) Diabetic Retinopathy ?,"National Eye Institute National Institutes of Health 2020 Vision Place Bethesda, MD 20892-3655 301-496-5248 E-mail: 2020@nei.nih.gov www.nei.nih.gov Find eye health organizations that address diabetic eye disease.","Diabetes can cause a number of eye problems, including diabetic retinopathy. This condition occurs when diabetes damages the blood vessels in the retina. The retina is the light-sensitive tissue at the back of the eye that senses light and color. If left untreated, diabetic retinopathy can lead to blindness. However, if treated early enough, it may be reversed or slowed down.",4.504801937000593
